Date,Open,High,Low,Close,Volume
2016-04-05,10532.8,10672,10347.2,10393.6,7733647
2016-04-06,10300.8,10672,10300.8,10579.2,5303102
2016-04-07,10579.2,10625.6,10347.2,10393.6,7634810
2016-04-08,10440,10532.8,10347.2,10440,3282347
2016-04-11,10440,10579.2,10440,10440,2990545
2016-04-12,10440,10625.6,10440,10532.8,3666839
2016-04-13,10579.2,10811.2,10579.2,10764.8,8354672
2016-04-14,10811.2,10857.6,10625.6,10718.4,5513712
2016-04-15,10672,10718.4,10579.2,10579.2,4675439
2016-04-19,10579.2,10672,10532.8,10532.8,3792599
2016-04-20,10532.8,10579.2,10393.6,10393.6,4604304
2016-04-21,10393.6,10486.4,10347.2,10440,2519340
2016-04-22,10440,10672,10440,10625.6,3574877
2016-04-25,10625.6,10672,10532.8,10579.2,3720262
2016-04-26,10625.6,10625.6,10486.4,10532.8,3930363
2016-04-27,10532.8,10579.2,10393.6,10440,3319514
2016-04-28,10440,10486.4,10347.2,10347.2,2651754
2016-04-29,10440,10486.4,10300.8,10300.8,2830818
2016-05-04,10347.2,10393.6,10208,10208,10725901
2016-05-05,10300.8,10393.6,10208,10208,3181783
2016-05-06,10208,10254.4,10022.4,10022.4,3206505
2016-05-09,10022.4,10115.2,9976,10068.8,3329420
2016-05-10,10068.8,10347.2,10022.4,10115.2,4938032
2016-05-11,10115.2,10208,9929.6,10022.4,2856099
2016-05-12,10068.8,10068.8,9976,10022.4,1582231
2016-05-13,10022.4,10022.4,9697.6,9790.4,6972705
2016-05-16,9744,9976,9744,9883.2,3484151
2016-05-17,9883.2,9976,9744,9790.4,3395559
2016-05-18,9790.4,9883.2,9697.6,9836.8,3178600
2016-05-19,9836.8,9929.6,9744,9883.2,2310221
2016-05-20,9883.2,10068.8,9883.2,10068.8,3065794
2016-05-23,10068.8,10161.6,10068.8,10115.2,2452862
2016-05-24,10161.6,10254.4,10115.2,10161.6,2956087
2016-05-25,10115.2,10208,10068.8,10068.8,3717959
2016-05-26,10068.8,10254.4,10068.8,10161.6,3749437
2016-05-27,10161.6,10208,10115.2,10115.2,2870288
2016-05-30,10115.2,10161.6,10022.4,10068.8,3010542
2016-05-31,10068.8,10161.6,10022.4,10068.8,2961725
2016-06-01,10115.2,10208,10022.4,10022.4,2583244
2016-06-02,10022.4,10068.8,9790.4,9883.2,4375052
2016-06-03,9976,9976,9697.6,9836.8,3704972
2016-06-06,9976,9976,9790.4,9836.8,2947231
2016-06-07,9836.8,9976,9836.8,9976,2546009
2016-06-08,10068.8,10300.8,10068.8,10254.4,7268961
2016-06-09,10208,10393.6,10161.6,10393.6,5940620
2016-06-10,10393.6,10393.6,10161.6,10161.6,2452083
2016-06-13,10161.6,10161.6,9976,10068.8,1928505
2016-06-14,10068.8,10068.8,9929.6,9929.6,3349807
2016-06-15,9976,10022.4,9836.8,9929.6,2367470
2016-06-16,9929.6,10022.4,9883.2,9929.6,1725651
2016-06-17,9883.2,10068.8,9883.2,9929.6,1691718
2016-06-20,9976,10068.8,9836.8,9836.8,1852748
2016-06-21,9744,9790.4,9651.2,9651.2,3257032
2016-06-22,9604.8,9604.8,9326.4,9465.6,5683412
2016-06-23,9465.6,9558.4,9372.8,9465.6,2907608
2016-06-24,9419.2,9465.6,9280,9372.8,2908370
2016-06-27,9372.8,9604.8,9280,9558.4,3504454
2016-06-28,9697.6,9697.6,9558.4,9651.2,2336991
2016-06-29,9651.2,9697.6,9512,9604.8,1673464
2016-06-30,9558.4,9604.8,9512,9558.4,1071132
2016-07-01,9512,9604.8,9465.6,9604.8,1307327
2016-07-04,9604.8,9651.2,9512,9651.2,916909
2016-07-05,9558.4,9651.2,9512,9604.8,978476
2016-07-06,9558.4,9744,9558.4,9558.4,2873895
2016-07-07,9604.8,9651.2,9465.6,9512,1331219
2016-07-08,9419.2,9697.6,9419.2,9651.2,2822436
2016-07-11,9697.6,10022.4,9651.2,10022.4,5628990
2016-07-12,10068.8,10068.8,9929.6,9976,2429833
2016-07-13,9929.6,10208,9883.2,9883.2,2926708
2016-07-14,9883.2,9929.6,9790.4,9929.6,2260286
2016-07-15,9976,10068.8,9883.2,9883.2,1856524
2016-07-18,9836.8,9929.6,9744,9790.4,1650927
2016-07-19,9790.4,9929.6,9790.4,9836.8,1146906
2016-07-20,9883.2,10022.4,9883.2,9976,2464190
2016-07-21,9976,10300.8,9929.6,10115.2,6526595
2016-07-22,10161.6,10347.2,10115.2,10208,4756039
2016-07-25,10068.8,10161.6,9976,10022.4,1998099
2016-07-26,9929.6,10022.4,9883.2,9976,1526403
2016-07-27,9883.2,9929.6,9790.4,9836.8,2345237
2016-07-28,9836.8,9976,9790.4,9836.8,1878842
2016-07-29,9744,9790.4,9512,9512,9082662
2016-08-01,9744,9744,9604.8,9697.6,1741280
2016-08-02,9744,9836.8,9651.2,9697.6,1794686
2016-08-03,9697.6,9744,9604.8,9651.2,2069200
2016-08-04,9604.8,9744,9604.8,9651.2,2157369
2016-08-05,9744,9744,9001.6,9419.2,4487891
2016-08-08,9326.4,9465.6,9187.2,9372.8,1408026
2016-08-09,9326.4,9465.6,9326.4,9419.2,1094787
2016-08-10,9465.6,9697.6,9465.6,9697.6,2612064
2016-08-11,9697.6,9790.4,9512,9651.2,2745460
2016-08-12,9651.2,9697.6,9558.4,9558.4,2014185
2016-08-15,9697.6,10208,9697.6,10208,7496842
2016-08-16,10440,10625.6,10347.2,10393.6,11174755
2016-08-17,10300.8,10486.4,10254.4,10393.6,4236897
2016-08-18,10486.4,10532.8,10347.2,10440,4775071
2016-08-19,10440,10672,10393.6,10532.8,7857628
2016-08-22,10672,10996.8,10579.2,10672,10604256
2016-08-23,10857.6,10950.4,10672,10857.6,6300357
2016-08-24,10996.8,11275.2,10950.4,11182.4,10312843
2016-08-25,11228.8,11228.8,10950.4,10950.4,6860678
2016-08-26,10904,10996.8,10764.8,10904,5848133
2016-08-29,10857.6,11043.2,10857.6,10996.8,3965770
2016-08-30,11089.6,11460.8,10904,11182.4,10948567
2016-08-31,11228.8,11275.2,10950.4,10996.8,3994031
2016-09-01,10996.8,10996.8,10672,10672,6751056
2016-09-05,10440,10579.2,10300.8,10440,6890920
2016-09-06,10579.2,10625.6,10347.2,10347.2,2128041
2016-09-07,10254.4,10440,10208,10393.6,2401471
2016-09-08,10347.2,10625.6,10347.2,10532.8,3106280
2016-09-09,10532.8,10950.4,10532.8,10764.8,4250020
2016-09-12,10718.4,10904,10625.6,10625.6,2193012
2016-09-13,10672,10672,10440,10579.2,1339652
2016-09-14,10440,10440,10161.6,10254.4,5934812
2016-09-15,10161.6,10347.2,10161.6,10300.8,2413764
2016-09-16,10347.2,10440,10068.8,10208,3008189
2016-09-19,10068.8,10115.2,9836.8,9976,3766183
2016-09-20,10068.8,10068.8,9883.2,9929.6,1653467
2016-09-21,9883.2,10022.4,9836.8,9929.6,1422622
2016-09-22,9929.6,10208,9929.6,10068.8,2581619
2016-09-23,10115.2,10254.4,10115.2,10208,3596670
2016-09-26,10208,10300.8,10115.2,10115.2,1720639
2016-09-27,10115.2,10208,10068.8,10161.6,1368725
2016-09-28,10208,10486.4,10208,10393.6,4416588
2016-09-29,10393.6,10440,10254.4,10393.6,2178975
2016-09-30,10347.2,10440,10254.4,10254.4,2189998
2016-10-03,10300.8,10300.8,10068.8,10068.8,2632891
2016-10-04,10022.4,10115.2,9929.6,9929.6,3669260
2016-10-05,10022.4,10068.8,9976,10022.4,1153832
2016-10-06,9976,10115.2,9976,9976,964778
2016-10-07,9976,9976,9883.2,9929.6,1460315
2016-10-10,9976,10208,9976,10068.8,2389178
2016-10-11,10115.2,10161.6,9929.6,9929.6,1839541
2016-10-12,9929.6,9976,9790.4,9790.4,2830564
2016-10-13,9836.8,9976,9790.4,9929.6,3036365
2016-10-14,9976,10022.4,9883.2,9929.6,1591933
2016-10-17,9929.6,9976,9790.4,9790.4,1755249
2016-10-18,9790.4,9883.2,9790.4,9790.4,1854120
2016-10-19,9836.8,9883.2,9790.4,9883.2,1305228
2016-10-20,9836.8,9976,9836.8,9883.2,1234753
2016-10-21,9929.6,10115.2,9883.2,10022.4,3365030
2016-10-24,10022.4,10068.8,9860,9883.2,2313302
2016-10-25,9836.8,9952.8,9767.2,9790.4,2226810
2016-10-26,9744,9790.4,9744,9744,2570799
2016-10-27,9744,9767.2,9651.2,9651.2,3043561
2016-10-28,9651.2,9744,9604.8,9651.2,7406065
2016-10-31,9744,9976,9744,9952.8,2823537
2016-11-01,9952.8,10068.8,9836.8,9999.2,3020821
2016-11-02,10068.8,10161.6,10022.4,10138.4,4307354
2016-11-03,10208,10300.8,10068.8,10138.4,3695709
2016-11-04,10138.4,10254.4,10022.4,10022.4,3568934
2016-11-07,10022.4,10161.6,9976,10115.2,1888527
2016-11-08,10115.2,10184.8,10092,10184.8,1676851
2016-11-09,10254.4,10393.6,10231.2,10393.6,4152081
2016-11-10,10440,10463.2,10347.2,10347.2,3151440
2016-11-11,10347.2,10393.6,10300.8,10347.2,3016384
2016-11-14,10393.6,10532.8,10370.4,10393.6,2863972
2016-11-15,10393.6,10556,10393.6,10486.4,2721026
2016-11-16,10486.4,10672,10463.2,10509.6,1786931
2016-11-17,10556,10556,10370.4,10393.6,3660659
2016-11-18,10440,10440,10208,10347.2,2831360
2016-11-21,10254.4,10486.4,10254.4,10347.2,2926217
2016-11-22,10493,10493,10250.1,10371.5,2444548
2016-11-23,10395.8,10420.1,10274.4,10274.4,1173829
2016-11-24,10225.8,10347.2,10152.9,10347.2,2436505
2016-11-25,10322.9,10444.4,10322.9,10322.9,1492318
2016-11-28,10347.2,10347.2,10250.1,10298.7,1535665
2016-11-29,10298.7,10298.7,10177.2,10250.1,1620736
2016-11-30,10250.1,10371.5,10250.1,10322.9,2228943
2016-12-01,10347.2,10420.1,10298.7,10322.9,1836154
2016-12-02,10590.1,10663,10347.2,10468.7,4935373
2016-12-05,10468.7,10468.7,10250.1,10250.1,1509166
2016-12-06,10250.1,10395.8,10177.2,10274.4,3581938
2016-12-07,10225.8,10298.7,10080.1,10104.3,2712509
2016-12-08,10128.6,10177.2,10080.1,10104.3,1677393
2016-12-09,10104.3,10152.9,10104.3,10104.3,2159028
2016-12-12,10152.9,10298.7,10152.9,10225.8,2414425
2016-12-13,10201.5,10250.1,10128.6,10128.6,1094042
2016-12-14,10128.6,10177.2,10104.3,10104.3,1371756
2016-12-15,10104.3,10104.3,9861.4,9934.3,2407262
2016-12-16,9934.3,9982.9,9812.9,9812.9,1179045
2016-12-19,9861.4,10055.8,9837.2,10031.5,1319400
2016-12-20,10055.8,10152.9,10007.2,10031.5,867194
2016-12-21,9982.9,10080.1,9472.8,9885.7,3787316
2016-12-22,10007.2,10055.8,9958.6,10031.5,1915890
2016-12-23,9958.6,10031.5,9958.6,9958.6,928254
2016-12-26,9885.7,9910,9740,9764.3,2280368
2016-12-27,9837.2,9885.7,9764.3,9885.7,1023467
2016-12-28,9910,9910,9837.2,9861.4,933909
2016-12-29,9861.4,9885.7,9764.3,9788.6,1369928
2016-12-30,9788.6,9812.9,9691.4,9715.7,1680915
2017-01-03,9715.7,9788.6,9691.4,9740,1092603
2017-01-04,9788.6,9934.3,9764.3,9861.4,1573476
2017-01-05,9910,9910,9812.9,9837.2,922547
2017-01-06,9812.9,9837.2,9788.6,9788.6,685675
2017-01-09,9788.6,9788.6,9715.7,9764.3,863672
2017-01-10,9764.3,9788.6,9327.1,9715.7,2152831
2017-01-11,9715.7,9715.7,9497.1,9521.4,2540828
2017-01-12,9715.7,9861.4,9642.8,9667.1,2915194
2017-01-13,9812.9,9812.9,9642.8,9642.8,1419591
2017-01-16,9642.8,9667.1,9521.4,9570,1584550
2017-01-17,9545.7,9545.7,9327.1,9327.1,3075970
2017-01-18,9327.1,9327.1,9035.6,9035.6,3949413
2017-01-19,9011.3,9278.5,9011.3,9035.6,3364555
2017-01-20,9035.6,9181.3,9035.6,9084.2,1552412
2017-01-23,9084.2,9157.1,9059.9,9108.5,1831379
2017-01-24,9035.6,9059.9,8987,8987,1755690
2017-01-25,8987,9157.1,8987,9157.1,3355429
2017-02-02,9157.1,9229.9,9084.2,9229.9,2102964
2017-02-03,9229.9,9302.8,9157.1,9229.9,1752676
2017-02-06,9181.3,9375.7,9181.3,9327.1,3024630
2017-02-07,9424.2,9691.4,9327.1,9642.8,3959843
2017-02-08,9545.7,9618.6,9521.4,9521.4,1550143
2017-02-09,9570,9570,9472.8,9497.1,1398121
2017-02-10,9545.7,9545.7,9424.2,9424.2,2099577
2017-02-13,9400,9472.8,9351.4,9424.2,1193116
2017-02-14,9472.8,9545.7,9424.2,9521.4,1091621
2017-02-15,9545.7,9545.7,9424.2,9448.5,1321720
2017-02-16,9472.8,9642.8,9448.5,9594.3,1607714
2017-02-17,9594.3,9667.1,9570,9570,1778752
2017-02-20,9521.4,9570,9497.1,9521.4,796331
2017-02-21,9521.4,9788.6,9497.1,9740,2201817
2017-02-22,9740,9837.2,9667.1,9740,2073145
2017-02-23,9764.3,9812.9,9715.7,9764.3,958106
2017-02-24,9764.3,10080.1,9764.3,9861.4,5071868
2017-02-27,9861.4,10007.2,9861.4,9958.6,1501885
2017-02-28,9958.6,9958.6,9837.2,9885.7,1474758
2017-03-01,9861.4,9910,9812.9,9861.4,1899483
2017-03-02,9885.7,9958.6,9861.4,9934.3,1967214
2017-03-03,9910,10055.8,9885.7,9958.6,2959355
2017-03-06,9910,10055.8,9910,9910,1876945
2017-03-07,9934.3,10007.2,9861.4,10007.2,1886055
2017-03-08,10007.2,10055.8,9910,9910,1131091
2017-03-09,9812.9,9910,9788.6,9788.6,1051202
2017-03-10,9812.9,9861.4,9788.6,9788.6,1584601
2017-03-13,9788.6,9788.6,9691.4,9715.7,2486694
2017-03-14,9715.7,9812.9,9691.4,9740,1496754
2017-03-15,9812.9,9837.2,9764.3,9812.9,984420
2017-03-16,9910,10031.5,9837.2,10031.5,1693665
2017-03-17,10055.8,10055.8,9934.3,9958.6,1974596
2017-03-20,9982.9,10055.8,9934.3,9982.9,1346086
2017-03-21,10031.5,10177.2,9982.9,10152.9,5333920
2017-03-22,10177.2,10201.5,10031.5,10152.9,1600518
2017-03-23,10201.5,10201.5,10080.1,10104.3,1256918
2017-03-24,10104.3,10152.9,10080.1,10104.3,1269940
2017-03-27,10152.9,10322.9,10152.9,10298.7,3968648
2017-03-28,10298.7,10371.5,10250.1,10250.1,3524942
2017-03-29,10225.8,10322.9,10177.2,10298.7,1791232
2017-03-30,10395.8,10420.1,10104.3,10152.9,3340765
2017-03-31,10152.9,10225.8,10104.3,10225.8,1737047
2017-04-03,10225.8,10298.7,10152.9,10225.8,1560049
2017-04-04,10274.4,10298.7,10177.2,10225.8,2530008
2017-04-05,10201.5,10663,10152.9,10468.7,7368475
2017-04-07,10468.7,10590.1,10347.2,10493,1960525
2017-04-10,10493,10493,10322.9,10347.2,1925000
2017-04-11,10274.4,10444.4,10225.8,10347.2,2774144
2017-04-12,10420.1,10565.8,10298.7,10298.7,3021786
2017-04-13,10298.7,10322.9,10128.6,10298.7,1965165
2017-04-14,10274.4,10347.2,10055.8,10055.8,1740840
2017-04-17,10201.5,10225.8,10031.5,10104.3,1353147
2017-04-18,10104.3,10298.7,10104.3,10201.5,1507879
2017-04-19,10152.9,10201.5,10104.3,10201.5,1412243
2017-04-20,10201.5,10395.8,10104.3,10201.5,1909270
2017-04-21,10225.8,10517.3,10177.2,10444.4,6607161
2017-04-24,10541.5,10590.1,10371.5,10371.5,2666062
2017-04-25,10395.8,10420.1,10274.4,10395.8,1947436
2017-04-26,10420.1,10493,10395.8,10395.8,1850886
2017-04-27,10347.2,10420.1,10298.7,10347.2,2024548
2017-04-28,10322.9,10833,10322.9,10833,11276876
2017-05-03,11003,11245.9,10881.6,11051.6,15358567
2017-05-04,11270.2,11367.4,11124.5,11173.1,5643840
2017-05-05,11124.5,11245.9,11051.6,11173.1,6515267
2017-05-08,11124.5,11343.1,10954.5,10954.5,8643511
2017-05-09,11027.3,11124.5,10930.2,11051.6,3840992
2017-05-10,11173.1,11318.8,11100.2,11197.4,4945906
2017-05-11,11270.2,11537.4,11245.9,11391.7,10132764
2017-05-12,11416,11513.1,11294.5,11391.7,4648532
2017-05-15,11391.7,11440.3,11270.2,11440.3,3597770
2017-05-16,11488.8,11610.3,11440.3,11586,4757292
2017-05-17,11610.3,11731.7,11513.1,11586,4826936
2017-05-18,11561.7,11828.9,11537.4,11756,6151213
2017-05-19,11756,11877.5,11513.1,11561.7,7163673
2017-05-22,11561.7,11756,11173.1,11173.1,10351603
2017-05-23,11173.1,11367.4,11051.6,11270.2,4742950
2017-05-24,11270.2,11634.6,11124.5,11610.3,5323167
2017-05-25,11610.3,11683.1,11464.5,11464.5,4408663
2017-05-26,11416,11464.5,11148.8,11148.8,4854960
2017-05-29,11124.5,11221.6,10930.2,10930.2,3766150
2017-05-30,10833,10930.2,10638.7,10784.4,6999476
