Date,Open,High,Low,Close,Volume
2016-10-21,32721,32990,32518,32923,1361180
2016-10-24,33733,33733,32990,33598,1079140
2016-10-25,33395,33665,33058,33125,582950
2016-10-26,33395,33395,32586,32586,1188360
2016-10-27,33471,34215,33058,34050,997380
2016-10-28,33636,35537,33636,35537,3468090
2016-10-31,35537,35537,34711,34959,541910
2016-11-01,34463,35537,34256,35207,942690
2016-11-02,35537,36281,35207,36116,895150
2016-11-03,36116,36694,36116,36364,1247740
2016-11-04,36446,36653,36364,36653,562440
2016-11-07,36653,37190,36116,36942,509340
2016-11-08,37107,37975,36942,37975,438960
2016-11-09,37603,37603,36364,36901,1296120
2016-11-10,36901,37149,36859,37149,263940
2016-11-11,36777,37025,35124,36777,206030
2016-11-14,36777,36777,35537,35537,1271410
2016-11-15,35537,36364,35372,36364,540790
2016-11-16,36612,36777,36116,36198,307870
2016-11-17,36198,36198,35207,35289,965140
2016-11-18,35537,35868,35041,35372,302840
2016-11-21,35702,35702,34711,34793,346290
2016-11-22,34876,35124,34463,34793,372080
2016-11-23,34793,35372,34793,34876,198740
2016-11-24,35124,35620,34628,35537,1327550
2016-11-25,35413,35868,35041,35537,761020
2016-11-28,35537,35620,35289,35537,656950
2016-11-29,35537,35537,35124,35455,388020
2016-11-30,35413,36198,35289,36198,792390
2016-12-01,36033,36033,35537,35785,400840
2016-12-02,35785,35785,35289,35537,909170
2016-12-05,35537,35537,35124,35537,711040
2016-12-06,35041,35413,34959,35289,672410
2016-12-07,35041,35372,34711,35083,525730
2016-12-08,35041,35455,34711,35372,1274810
2016-12-09,35372,35702,35207,35413,861250
2016-12-12,35124,35744,34959,35124,1186410
2016-12-13,35124,35413,35124,35331,251530
2016-12-14,35372,35702,34959,34959,583060
2016-12-15,34793,35372,34587,35041,591040
2016-12-16,34711,35289,34711,35041,201610
2016-12-19,35041,35413,34959,35331,236260
2016-12-20,35289,35455,35207,35372,425150
2016-12-21,35455,35455,34711,35124,1023910
2016-12-22,35372,35537,35207,35372,307410
2016-12-23,35372,36364,35000,36364,1217350
2016-12-26,36116,37025,35455,35455,1709050
2016-12-27,35537,35950,35165,35331,488970
2016-12-28,35331,35785,35207,35289,562800
2016-12-29,35207,35372,34752,35289,1202630
2016-12-30,35537,35537,34959,35207,455190
2017-01-03,35124,35207,34876,35207,394680
2017-01-04,35041,35289,35041,35207,316120
2017-01-05,35207,35372,35165,35289,347190
2017-01-06,35289,35289,34752,35124,749430
2017-01-09,34959,35124,34298,35124,1998190
2017-01-10,34545,35124,33967,35124,1340110
2017-01-11,35124,35124,34298,34298,1194190
2017-01-12,33926,34711,33388,34711,1768310
2017-01-13,34793,34876,34298,34711,848360
2017-01-16,34298,34876,34298,34711,759380
2017-01-17,34711,34835,34215,34669,814260
2017-01-18,34628,34628,33843,34463,681250
2017-01-19,34463,34793,33760,34711,1187120
2017-01-20,34298,34711,34298,34711,863580
2017-01-23,34711,34711,34050,34711,854160
2017-01-24,34380,34711,34132,34711,915040
2017-01-25,34711,34711,33967,34711,1489790
2017-02-02,34711,35124,34380,35083,1005500
2017-02-03,34959,35041,34587,34711,470210
2017-02-06,34711,35124,34174,35124,3984830
2017-02-07,35207,35785,35207,35372,750430
2017-02-08,35248,35537,34587,34587,1060520
2017-02-09,34587,34587,34132,34215,927890
2017-02-10,34380,34793,34174,34711,807880
2017-02-13,34380,34793,34380,34793,341660
2017-02-14,34876,34876,34628,34711,248610
2017-02-15,34793,35248,34711,34959,314700
2017-02-16,35083,35083,34339,34380,1346600
2017-02-17,34380,34752,34380,34628,468150
2017-02-20,34380,34711,34380,34711,852320
2017-02-21,34711,34711,34380,34380,389020
2017-02-22,34380,34752,34380,34752,380070
2017-02-23,34628,35041,34628,34959,434930
2017-02-24,35041,35950,35000,35620,1028560
2017-02-27,35785,35950,35702,35702,555400
2017-02-28,35702,35785,35413,35455,523350
2017-03-01,35455,35909,35207,35537,502200
2017-03-02,35702,35785,35413,35537,627810
2017-03-03,35579,35909,35496,35785,612310
2017-03-06,35785,35785,35413,35413,302450
2017-03-07,35537,35537,34959,35248,801540
2017-03-08,34959,35248,34793,34793,899600
2017-03-09,34793,34959,34545,34711,1404350
2017-03-10,34835,34876,34587,34711,864290
2017-03-13,34876,34876,34463,34711,883000
2017-03-14,34876,34876,34298,34298,652870
2017-03-15,34628,34711,34298,34711,953520
2017-03-16,34959,35413,34959,35124,472530
2017-03-17,35124,35124,34669,34711,480700
2017-03-20,35124,35207,34711,35041,572550
2017-03-21,35041,35372,34876,35372,961770
2017-03-22,35455,35455,35289,35331,405110
2017-03-23,35372,35413,35165,35248,341430
2017-03-24,35207,35331,34752,35124,1009820
2017-03-27,35124,35207,34959,35124,382550
2017-03-28,35207,35413,35083,35165,600330
2017-03-29,35207,36942,35207,36777,2747740
2017-03-30,36777,36942,36364,36364,1054470
2017-03-31,36446,36446,36033,36364,838130
2017-04-03,36198,37521,35785,37438,972900
2017-04-04,37438,38843,37438,38388,1563010
2017-04-05,38264,38678,37603,37769,1071440
2017-04-07,37769,38017,37190,37397,707450
2017-04-10,37397,38017,37107,37397,615030
2017-04-11,37438,38430,37438,37975,954210
2017-04-12,38182,38182,37190,37190,1221620
2017-04-13,36942,37479,36612,36942,787810
2017-04-14,36859,37149,36364,36446,961560
2017-04-17,36736,37107,36612,36777,351580
2017-04-18,37107,37521,36859,36983,443960
